step,value,value_smooth
20,0.033480409532785416,0.033480409532785416
50,0.034812700003385544,0.03443204558321408
70,0.02950664982199669,0.031274740608074725
150,0.01855071634054184,0.023439750295554476
160,0.015426846221089363,0.018582267224224996
210,0.023383405059576035,0.021474797730388864
220,0.04103875532746315,0.03323243600317957
230,0.014972875826060772,0.022269515237155074
280,0.012194780632853508,0.016223089440330053
300,0.020921465009450912,0.019042410409032977
370,0.018133677542209625,0.01849714781896834
390,0.008598927408456802,0.012558115932240625
420,0.009670624509453773,0.010825609451914337
490,0.008895709179341793,0.00966766618004051
510,0.011431428603827953,0.010725924770609485
520,0.01014662254601717,0.010378343286568985
560,0.013921555131673813,0.012504270758863442
660,0.009076843038201332,0.010447813985147544
670,0.011402602307498455,0.011020686994305105
690,0.014087925665080547,0.012861030217005158
720,0.024853914976119995,0.02005676110412122
780,0.012292763218283653,0.01539836236442354
810,0.010298945009708405,0.01233871194944142
820,0.005667382385581732,0.008335914209998919
850,0.011822718195617199,0.010427996601605434
890,0.01318703405559063,0.012083419074071107
940,0.008960863575339317,0.010209885774798283
950,0.007887665182352066,0.008816553419320514
960,0.007486862596124411,0.008018738925400552
990,0.010951499454677105,0.009778395242968512
1040,0.007332406938076019,0.008310802260032338
1060,0.008735782466828823,0.008565790384110277
1070,0.011340603232383728,0.01023067809307447
1110,0.012132357805967331,0.01137168592081022
1160,0.007057864218950272,0.008783392899694221
1180,0.007022235542535782,0.007726698485399152
1210,0.007958827540278435,0.007865975918326721
1220,0.00817801058292389,0.008053196717085022
1270,0.008032530546188354,0.008040797014547022
1310,0.011261560022830963,0.009973254819517387
1340,0.008998272940516472,0.00938826569211684
1360,0.007400387432426214,0.008195538736302464
1380,0.007381917908787727,0.007707366239793623
1420,0.008325625211000443,0.008078321622517716
1450,0.00788203813135624,0.00796055152782083
1460,0.006288222037255764,0.006957153833481791
1490,0.006627886556088924,0.0067595934670460715
1510,0.008551029488444328,0.007834455079885026
1560,0.0053642219863832,0.0063523152237839305
1600,0.0076734344474971294,0.007144986758011851
1610,0.00549948588013649,0.006157686231286635
1650,0.00446869945153594,0.0051442941634362175
1670,0.00476859463378787,0.00491887444564721
1710,0.006865289062261581,0.006086723215615833
1750,0.0057781352661550045,0.005901570445939336
1880,0.0046625626273453236,0.005158165754782928
1900,0.0053514353930950165,0.005274127537770182
1940,0.006710370536893606,0.006135873337244237
1980,0.00654770340770483,0.006382971379520593
2010,0.004330633208155632,0.005151568476701616
2020,0.0062817661091685295,0.005829687056181764
2030,0.006734057329595089,0.006372309220229759
2050,0.007571082562208176,0.007091573225416809
2060,0.009592019021511078,0.00859184070307337
2110,0.007563489489257336,0.00797482997478375
2120,0.006930220872163773,0.0073480645132117635
2130,0.005506817251443863,0.006243316156151024
2140,0.008740431629121304,0.007741585439933192
2160,0.00653982674703002,0.007020530224191289
2190,0.006538189947605133,0.006731126058239595
2200,0.006462702061980963,0.0065700716604844165
2210,0.005493640899658203,0.005924213203988689
2230,0.00999389961361885,0.008366025049766787
2250,0.0038283499889075756,0.005643420013251261
2270,0.024977227672934532,0.017243704609061224
2290,0.005638875067234039,0.010280806883964913
2320,0.00629964005202055,0.007892106784798295
2350,0.00799992959946394,0.007956800473597682
2390,0.005396729335188866,0.006420757790552393
2500,0.005455200560390949,0.005841423452455527
2520,0.009732343256473541,0.008175975334866336
2550,0.009575563482940197,0.009015728223710653
