step,value,value_smooth
20,0.26041173934936523,0.26041173934936523
60,0.0032127569429576397,0.07669818048764553
80,0.41684675216674805,0.2947421366921984
180,0.4048102796077728,0.3625180867633649
190,0.03667157143354416,0.16498746398825534
210,0.5298213958740234,0.3847881266339128
260,0.32327163219451904,0.3478176575537356
270,0.6666347980499268,0.5392333880645979
280,0.40482038259506226,0.458564437901605
340,0.7814916968345642,0.6523411122183853
360,0.0034492139238864183,0.2629896426574242
380,0.0941285640001297,0.16167129562325455
430,0.31320685148239136,0.2525932393055719
450,0.5204821228981018,0.4133270009274958
480,0.021666686981916428,0.1783305602346413
570,0.5845332741737366,0.42205229327578575
590,0.7700905799865723,0.6308753011777773
600,0.7819198369979858,0.7215020288977237
640,0.5644475221633911,0.6272693222668753
740,0.13704508543014526,0.33313477693079374
760,0.49916207790374756,0.4327511579526835
780,0.39913538098335266,0.4125816917356025
810,0.4834374189376831,0.45509512808676705
880,0.6059044003486633,0.5455806914693743
910,0.6174189448356628,0.5886836434940004
920,0.6154732704162598,0.6047574196480799
940,0.5283651351928711,0.558922048974129
950,0.7516559362411499,0.6745623813351748
990,0.789105236530304,0.7432880944524504
1040,0.3370971381664276,0.4995735206805557
1050,0.8233893513679504,0.693863019093082
1070,0.6186467409133911,0.6487332521852591
1100,0.24756348133087158,0.4080313896726089
1120,0.5816732048988342,0.5122164788083472
1150,0.7044628858566284,0.6275643230373174
1170,0.35147446393966675,0.4619104075787262
1180,0.5230288505554199,0.4985814733647425
1220,0.7903671264648438,0.6736528652248034
1280,0.01368312444537878,0.27767102075714856
1300,0.6372368335723877,0.4934105084462921
1330,0.8531911969184875,0.7092789215296095
1340,0.6765999794006348,0.6896715562522246
1390,0.26999688148498535,0.4378667513918811
1430,0.48841291666030884,0.46819445055293774
1460,0.8045733571052551,0.6700217944843283
1480,0.7992650270462036,0.7475677340214535
1500,0.5656667947769165,0.6384271704747313
1510,0.8043882250785828,0.7380038032370422
1540,0.6139870285987854,0.6635937384540881
1570,0.8189927339553833,0.7568331357548653
1580,0.5026601552963257,0.6043293474797415
1620,0.5481740236282349,0.5706361531688375
1640,0.8067192435264587,0.7122860073834103
1690,0.775517463684082,0.7502248811638134
1730,0.6387134194374084,0.6833180041279704
1740,0.7014833688735962,0.6942172229753459
1780,0.6550307273864746,0.6707053256220232
1800,0.586411714553833,0.6201291589811091
1840,0.4490882456302643,0.5175046109706022
1880,0.593417763710022,0.5630525026142541
2020,0.5779423117637634,0.5719863881039597
2050,0.7555789947509766,0.6821419520921699
2090,0.6136984825134277,0.6410758703449245
2130,0.5840639472007751,0.606868716458435
2160,0.6862460970878601,0.6544951448360901
2170,0.5755594968795776,0.6071337560621826
2180,0.7198619842529297,0.674770692976631
2200,0.7819771766662598,0.7390945831904082
2210,0.5261338949203491,0.6113181702283729
2260,0.24176687002182007,0.3895873901044412
2270,0.44575414061546326,0.4232874404110544
2280,0.7452526688575745,0.6164665774789665
2290,0.540516197681427,0.5708963496004428
2310,0.6182749271392822,0.5993234961237465
2340,0.3449043035507202,0.44667198057993074
2350,0.5587135553359985,0.5138969254335715
2370,0.10162591189146042,0.26653431730830485
2400,0.01781664416193962,0.11730371342048572
2420,0.8111170530319214,0.5335917171873471
